Bankrupt,working capital to total assets assets,retained earning to total assets,ROA (C) : Return On Total Assets (C) : before interest and depreciation before interest,net worth / assets
0,732665311,917508145,499195632,898660701
0,891503566,9513059,552771413,979351211
0,867987932,934863905,490566958,987060495
0,769071813,920242217,544922732,907972307
0,928533434,939679423,516940477,94446292
0,920084382,900104999,385852874,964174502
0,980857668,699456037,365134305,971581461
0,932997509,946111122,591381075,970281464
0,705275234,921477542,501145615,798893491
0,735992195,907937154,405401453,770112163
0,920147487,935027858,48003705,984188409
0,86129467,965068041,557890118,971823321
0,932101377,973279155,578023692,943918735
0,899084029,931858394,496709404,985216313
0,927761947,93412253,519036708,937569913
0,946676249,916864081,416223858,963116365
0,789858267,914153153,382732901,831030626
0,795895993,947685292,591283576,922937389
0,858773318,943356133,567542534,936511776
0,771568749,924126544,438697411,809233002
0,90911632,940886621,522546678,947395471
0,956628856,946141491,493004436,946246637
0,844524889,939537775,517964218,903497899
0,781624664,93336489,517574221,948393143
0,766565166,945818127,539219032,907669982
0,954220024,950146348,46975089,962511715
0,854434783,933873123,494369424,874504943
0,727041945,904078653,413298884,788947002
0,976848594,954444612,563740067,954288478
0,871230434,955142248,596694779,900504883
0,719425672,918945316,491493199,816639961
0,892000263,937155009,52912787,872690994
0,964171981,942517204,518451714,978776794
0,798328249,944474026,560083849,824530641
0,948836546,950069231,561985083,962027995
0,920034661,953271117,594744796,97484657
0,986299504,928625273,40915517,979260513
0,757814512,958481488,547311461,962602413
0,918241542,95940356,560815093,951083835
0,954727124,959280188,502754351,969465187
0,977755742,94569158,515282991,95540708
0,925866183,950371645,541315263,946367567
0,94868756,93446545,518354214,952504762
0,968472995,939048052,543362746,965655894
0,810919838,946546685,600155999,966411706
0,811232031,935090355,549310194,912658343
0,969589959,877809381,347828207,971279137
0,988461196,94093826,497879394,982827947
0,911510444,917320478,412226393,917283913
0,754769719,970732731,577438697,965172174
0,927549272,947797333,544288987,94920942
0,925279345,958274452,614342125,937207123
0,900126101,970105041,671427875,885025849
0,891903016,949447868,544093989,867763098
0,775406297,934058326,506946814,821930647
0,892521561,94150897,544093989,911721136
0,80073012,957499933,659727977,958551259
0,921699934,951219335,603860966,921425764
0,588283298,926332674,412128894,732382018
0,808668728,937109682,512114269,803398132
0,810123596,939326177,534636572,86449799
0,726619155,915810368,301126115,864951477
0,824151882,934363049,529615366,915258337
0,700499973,789831754,527762882,762977295
0,876661099,910575521,356310632,867491006
0,930301891,964592355,628479501,953290806
0,989151721,945554897,533905328,977325634
0,945867466,959497587,539365281,934607129
0,834177982,876796456,405011456,87544215
0,887653466,919111391,535757812,890739789
0,948284632,947363329,554770146,905100221
0,863051463,72888527,344805733,956888472
0,753688953,912743065,400380247,977507029
0,754874873,937747162,494271925,861837531
0,807891139,910418731,448642324,965837289
0,790767966,930727616,490030712,879432839
0,886677097,940190417,551503924,99452792
0,877373699,929663168,437186175,89524443
0,786974537,935926398,473699605,900928137
0,800092163,938097867,50972554,863984037
0,811913277,929459057,535221567,913776945
0,967146203,893274698,410471408,975179127
0,903279594,955651212,574513723,966169846
0,756459857,942436566,544435236,824319013
0,908308159,94695765,495685663,961362881
0,847567204,930575521,481304539,961332648
0,883318434,932054006,487544484,969586117
0,868338635,94387946,514015502,953653596
0,79283972,943059196,536294057,858602654
0,788264726,945575628,545605226,897179309
0,862728054,904551057,372982986,985669801
0,89880241,946808329,536196558,954167548
0,813339525,953511169,520986691,891767694
0,896763255,936924968,491931946,944039665
0,915876025,935445505,48003705,97400006
0,904213041,94306258,528591625,890014209
0,789446241,960938384,638180666,851044532
0,97851053,940213392,496173158,973818666
0,787527,935692249,56232633,894851407
0,81394185,958548741,60117974,930193186
0,822703886,946831831,56569005,953502434
0,899624778,974830935,613220884,936269916
0,738871123,883673699,489543216,838649212
0,929492501,927723933,465509677,9571001
0,897476373,950650502,556281383,922725761
0,927696779,941503548,568420026,956525682
0,871083697,932920047,496124409,947304774
0,931018653,947306816,52576415,945974544
0,847252225,93937176,563593819,982283762
0,926139528,949480626,551016429,954560571
0,843814615,918368226,437527422,839253862
0,801122506,93844639,547652708,931674578
0,869876795,923440734,455028519,946609426
0,78392915,937347682,530200361,854279409
0,749345271,922576472,469360893,827765517
0,75932239,939603144,560815093,859237537
0,882042672,932058469,494515673,971158207
0,814332201,930321502,491785697,915046709
0,891924018,932212924,433773704,966744263
0,871973089,929133909,488958222,940895486
0,895759379,937059052,501584361,927955981
0,864638367,922122671,487300736,880702603
0,754461728,857539101,25598401,739486652
0,825387678,927340223,463705943,942014088
1,654064395,883764848,505971823,767361006
0,767232549,929525857,481889533,939474559
0,731633006,931570625,465509677,942467576
0,809882203,935851949,540486521,958460562
0,749392707,939085479,515867986,864558455
0,823386897,943603483,569736265,948302446
0,804563282,950570815,608248428,961302416
0,910919225,945916285,557256374,966260544
0,830271327,933387281,526251645,943646643
0,73766697,905369737,48798323,859146839
0,787689882,943700526,513235509,848172446
0,848022528,935984402,49144445,992109321
0,825844322,935882913,541217764,93230946
0,861209,953052207,535660313,928681561
0,810759813,898791155,333105835,880551441
0,811595583,941343696,487641983,929014119
0,726318585,923193682,442694876,787133053
0,786071695,927114256,498756886,832572482
0,812497601,924716342,454541023,912083925
0,931005029,935299514,497343148,96353962
0,845140658,952598492,571539999,953411736
0,790099036,930177808,541266514,869879372
0,933671639,9688287,598303515,962541948
0,844725795,991116694,629454492,949723373
0,881131129,937813067,515867986,958067539
0,826425733,938185184,505484327,945641987
0,768086366,936346492,49027446,879493304
0,877269514,964866297,481987033,954651268
0,867758259,942189928,505776824,970190767
0,799986376,925264217,477989568,947455936
0,862688665,954086542,541900258,890890951
0,829998066,946899832,532004095,94945128
0,902517082,953075929,550577682,95102337
0,926169758,932937858,518597962,977083774
0,760696449,905994879,51308926,899779303
0,841352426,950453113,534100327,958007074
0,870439556,939462248,522156681,984793059
0,766998728,927693445,519231707,881730508
0,935815715,936732647,496758153,960879161
0,902531054,92572345,448106079,956828007
0,962116374,738874961,482669527,946941984
0,960440798,946747137,549212694,978807026
0,708182314,912838494,477843319,791184207
0,740077666,877431122,398917759,733893642
0,918159558,927503832,454102277,963479155
0,86122034,965657035,550528933,958641957
0,926822874,968443387,530980354,954862896
0,89398884,916054886,442597377,983130272
0,917660992,94193065,520450446,926081567
0,944464752,934110576,48686199,953955921
0,837061273,946355675,560961342,849291048
0,807368844,945556951,553405158,933609457
0,900628287,942782957,547701458,948302446
0,768412541,922027414,461122215,789249327
0,907230719,943183001,556330132,946458264
0,905132271,945205598,499731877,901018835
0,849096489,934210958,481840784,912718808
0,808320257,928506079,499195632,928258306
0,775948347,945292636,527519134,915379267
0,958403209,948964101,4571735,962058228
0,834822649,930321346,478184566,845995707
0,747344351,893434244,35767562,784956314
0,893338551,946168316,523716667,950237325
0,885487877,951136434,550041437,908244399
0,726771555,907612005,539365281,824712036
0,932374285,946345316,572709989,91286997
0,97254459,928519543,451616048,994255827
0,759955997,937001687,480378297,844121293
0,918002788,946347588,538780286,960667533
0,958615515,945004368,578559938,9761768
0,972555294,9177835,407010189,968467515
0,775891944,950201716,487105738,951537322
0,899329451,957639273,522985424,940200139
0,962468234,955945031,495929411,96913263
0,958068055,94708724,522107932,934183874
0,911258631,953334572,623799542,903558364
0,880070843,934241694,526202896,904132781
0,977799342,942739852,536537805,971339602
0,845593801,945390826,578364939,983432597
0,805880172,939598705,568127529,896060707
0,955191608,901496108,376785453,974634943
0,922742176,9408841,501584361,971369834
0,764531731,958534692,46975089,963146597
0,929735218,95901677,606493443,939988512
0,961503596,954761742,58631112,954167548
0,884201406,969118315,661872959,859902651
0,865002905,950349589,532881587,864770082
0,867221327,950492623,626432019,901593252
0,865561326,946084519,558377614,876590985
0,86268154,935533377,573392483,984944221
0,922690736,939905205,488958222,929528071
0,670601114,921266436,452737289,791395834
0,825703287,938788779,522644177,83242132
0,82461157,940158878,533466582,874021223
0,800138656,912825653,455174767,910118814
0,80394061,934226951,526592892,893279318
0,814983767,942435059,535221567,884753756
0,877845242,922899776,699897626,888835142
0,869757359,91945358,512601765,860114279
0,931439643,963077105,56690879,947576866
0,972580886,949601365,548432701,962844272
0,921950472,953750947,549115195,922514134
0,821532095,904931852,47423585,841188741
0,860111991,942081123,597182275,861474741
0,882577468,933477955,503826842,907579285
0,921384753,946671943,543508994,874323548
0,892277564,762909296,53371033,943404783
0,928647962,925592891,494954419,924872268
0,896833148,882935551,587919856,889621187
0,787985325,867563935,435284941,884421199
0,953694559,924561243,504265588,966895426
0,748180686,919437735,443036123,95126523
0,755384315,931303121,4571735,860991021
0,840146549,910965174,464437186,980379115
0,787794913,917557394,45824599,874111921
0,889225289,942770489,532052845,992109321
0,865193376,93216821,48686199,882183995
0,800383944,938525187,474089602,920428092
0,771949475,90229835,377760445,889953744
0,775723808,924826685,507629308,932279227
0,893069812,871434823,398625262,976993077
0,89696653,957097799,56339882,95041872
0,761781303,937494969,488860722,84481664
0,934939165,94773838,50402184,952444297
0,852304055,927244253,471700873,950116395
0,868824704,935529468,496611905,964083804
0,867047595,944249231,516111734,935332709
0,796945491,945776742,54399649,871874717
0,781306354,93633396,467167162,916044381
0,852617247,911261727,400721494,987030263
0,900578071,946497748,543313996,948514073
0,796287726,948625424,479013309,876953775
0,892028519,93523466,470043387,934576896
0,882323419,932726886,472334617,971611694
0,830513187,944254214,509286794,905009523
0,778303071,961535899,608394677,859298002
0,959782352,942235614,524155414,94933035
0,803073899,939941068,566957539,911237416
0,799792229,954621493,576804953,91383741
0,824925418,946044664,532686589,942497808
0,892142608,971486865,611027154,924328083
0,713295602,859882783,455369766,823714363
0,913399138,913863173,418173841,938960607
0,905862391,955433432,540047775,927865284
0,931142596,939033515,546092722,956072195
0,839571056,932771289,48340077,924176921
0,945411246,949215058,522741676,956162893
0,840295689,94364768,583483645,971883786
0,924185753,949435219,549943938,946730356
0,841018353,914917054,45595476,841309671
0,838555529,9357044,517476722,946972216
0,852593928,929757021,479549554,89488164
0,761204554,93861604,535904061,861897996
0,759247174,928755291,519816702,823109714
0,7658637,933016724,547603958,866039846
0,881078775,916522112,421586311,970311697
0,813371141,937989214,524301662,918916468
0,890399098,916250998,425973773,947546634
0,856562399,923103484,438209916,925416453
0,911596832,938720512,50519183,932369925
